#dispelling

#Lizardman Rituals Mechanics. 
shadows_lore_non_battle.99999;You Magic has been Dispeled.;;;;;;;;;;;;x
shadows_lore_non_battle.99999_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
shadows_lore_non_battle.99999a;Curses!.;;;;;;;;;;;;x


z_necromancy_lore_magic_phase;Lore of Necromancy Magic Phase.;;;;;;;;;;;;x
z_necromancy_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

necromancy_lore.1;The Winds of Magic!;;;;;;;;;;;;x
necromancy_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
necromancy_lore.1a;I call on the winds!;;;;;;;;;;;;x
necromancy_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
necromancy_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

necromancy_lore.2;Lore of Necromancy.;;;;;;;;;;;;x
necromancy_lore.2_desc;Necromancy, the unholy powers of the damned and corrupted knowledge passed down from the dreaded Nagash. Wielding the magics of Dhar, the pure wind, the battle magics of Necromancy is entirely directed towards redirecting the arcane energies that empower your undead servants, to restore, repair, those that remain, and to deal untold devestation upon your living foes!;;;;;;;;;;;;x
necromancy_lore.2a;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.2b;Unholy Life.;;;;;;;;;;;;x
necromancy_lore.2c;Unholy Resolve.;;;;;;;;;;;;x
necromancy_lore.2d;Damnation of the Dead.;;;;;;;;;;;;x

necromancy_lore.100;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.100_desc;Consuming the very essence of life from your foes, you empower your armies to further fight onwards!;;;;;;;;;;;;x
necromancy_lore.100a;I consume all!;;;;;;;;;;;;x

necromancy_lore.101;Imbide Life.;;;;;;;;;;;;x
necromancy_lore.101_desc;Death creeps among your enemies, as soldiers fall without even a mark to their flesh. And still your army grows, invigorated by the enermies you have leached from your foes;;;;;;;;;;;;x
necromancy_lore.101a;Fear!;;;;;;;;;;;;x

necromancy_lore.200;Unholy Life.;;;;;;;;;;;;x
necromancy_lore.200_desc;Directing your attention to the physical wellbing of the vessels of your power, you let their minds suffer, while they bodies renew!.;;;;;;;;;;;;x
necromancy_lore.200a;Onwards, To Victory!;;;;;;;;;;;;x

necromancy_lore.201;Unholy Life!;;;;;;;;;;;;x
necromancy_lore.201_desc;Your soldiers are renewed, while the temporary lapse in judgement and drive may have made your situation suffer, now your forces are restored in body!;;;;;;;;;;;;x
necromancy_lore.201a;Unlife is my gift!;;;;;;;;;;;;x

necromancy_lore.300;Unholy Resolve.;;;;;;;;;;;;x
necromancy_lore.300_desc;Letting the weak falter, your powers flow into raising the resiliance and the essence of battle in those forces of yours that remain.;;;;;;;;;;;;x
necromancy_lore.300a;By holding this point, I shall be victorious!;;;;;;;;;;;;x

necromancy_lore.301;Unholy Resolve!;;;;;;;;;;;;x
necromancy_lore.301_desc;The dark will that drives your forces forwards is strengthened and renewed, bringing greater focus to your intentions!;;;;;;;;;;;;x
necromancy_lore.301a;Forwards!;;;;;;;;;;;;x

necromancy_lore.400;Damnation of the Dead.;;;;;;;;;;;;x
necromancy_lore.400_desc;By pulling back the essence that drives your minions, letting their useless corpses fall to the ground, you prepare a mighty blast of nether energies.;;;;;;;;;;;;x
necromancy_lore.400a;You shall not survive!;;;;;;;;;;;;x

necromancy_lore.401;Damnation of the Dead!;;;;;;;;;;;;x
necromancy_lore.401_desc;The unholy furies of your dark powers strikes down from the heavens, inflicting untold devestation on all who stood in its wake!;;;;;;;;;;;;x
necromancy_lore.401a;DEATH!;;;;;;;;;;;;x

necromancy_lore.500;Magic is Might!;;;;;;;;;;;;x
necromancy_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
necromancy_lore.500a;It is time to cast again!;;;;;;;;;;;;x
necromancy_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

necromancy_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
necromancy_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
necromancy_lore.501a;Curses!.;;;;;;;;;;;;x

necromancy_lore.503;Magic is Might!;;;;;;;;;;;;x
necromancy_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
necromancy_lore.503a;It is time to cast again!;;;;;;;;;;;;x
necromancy_lore.503b;I am done with spell casting.;;;;;;;;;;;;xz_nurgle_lore_magic_phase;Lore of Nurgle Magic Phase.;;;;;;;;;;;;x

z_orc_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

orc_lore.1;The Winds of Magic!;;;;;;;;;;;;x
orc_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
orc_lore.1a;I call on the winds!;;;;;;;;;;;;x
orc_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
orc_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

orc_lore.2;Lore of the Waaagh.;;;;;;;;;;;;x
orc_lore.2_desc;The Magic of Waaagh, the sacred magic of the Orc Shamans, is a volitile lore, focused around improving the combat ability of the greenskins themselves. With spells to summon more boys, to restore their dead and to even summon the physical manifestation of their God to step on their enemies, the magic of the Greenskins should not be taken lightly.;;;;;;;;;;;;x
orc_lore.2a;Eere we Go.;;;;;;;;;;;;x
orc_lore.2;Sneaky Stabbin'.;;;;;;;;;;;;x
orc_lore.2c;Mork'll Fix It!;;;;;;;;;;;;x
orc_lore.2d;Foot of Gork!;;;;;;;;;;;;x


orc_lore.101;Eere We Go!;;;;;;;;;;;;x
orc_lore.101_desc;A small horde of boys join your forces, ready to march and to die and do some kill'in in the name of the Gods.;;;;;;;;;;;;x
orc_lore.101a;Waaagh!;;;;;;;;;;;;x

orc_lore.201;Sneaky Stabb'in!;;;;;;;;;;;;x
orc_lore.201_desc;A small force of Goblins join your forces, it is time to do some sneak'in in the name of the Gods!;;;;;;;;;;;;x
orc_lore.201a;Waaagh!;;;;;;;;;;;;x


orc_lore.301;Mork'll Fix It!;;;;;;;;;;;;x
orc_lore.301_desc;Mork, the great Green God, restores your fallen to life, and gives great courage to your armies!;;;;;;;;;;;;x
orc_lore.301a;Trusty Ole Mork!;;;;;;;;;;;;x


orc_lore.401;Foot of Gork!;;;;;;;;;;;;x
orc_lore.401_desc;The mighty stomper Gork himself, steps forth from the heavens to crush your enemies underfoot. Gork is da Stompiest!.;;;;;;;;;;;;x
orc_lore.401a;STOMPY STOMP STOMP!;;;;;;;;;;;;x

orc_lore.500;Magic is Might!;;;;;;;;;;;;x
orc_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
orc_lore.500a;It is time to cast again!;;;;;;;;;;;;x
orc_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

orc_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
orc_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
orc_lore.501a;Curses!.;;;;;;;;;;;;x

orc_lore.503;Magic is Might!;;;;;;;;;;;;x
orc_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
orc_lore.503a;It is time to cast again!;;;;;;;;;;;;x
orc_lore.503b;I am done with spell casting.;;;;;;;;;;;;xz_ruin_lore_magic_phase;Lore of the Horned Rat Magic Phase.;;;;;;;;;;;;x
z_ruin_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of the Horned Rat Magic battle phase.;;;;;;;;;;;;x

ruin_lore.1;The Winds of Magic!;;;;;;;;;;;;x
ruin_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
ruin_lore.1a;I call on the winds!;;;;;;;;;;;;x
ruin_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
ruin_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x
ruin_lore.1d;Invoke the Might of the Horned Rat!;;;;;;;;;;;;x
ruin_lore.1d_desc;Summon the power of your God, the dreaded 13th Spell!;;;;;;;;;;;;x

ruin_lore.11;The Might of the Horned Rat!;;;;;;;;;;;;x
ruin_lore.11_desc;The true might of the mighty Horned Rat is the unspeakable horror of the 13th Spell, To call on this unfathomable power is to invite the greatest of calamaties, to risk that all important soul, your own. Still the choice is yours, do you call upon the unspeakable might of your God to spawn forth more of your ken, or do you wish to simply call forth the power that is yours, your own?.;;;;;;;;;;;;x
ruin_lore.11a;I call upon my God!;;;;;;;;;;;;x
ruin_lore.11b;I shall wield my own powers!;;;;;;;;;;;;x

ruin_lore.2;Lore of the Horned Rat Magic.;;;;;;;;;;;;x
ruin_lore.2_desc;The magic of the Skaven is split into two equally important tools of devestation, the perils of pestilence and the furies of the warp energies of ruin. A Warlock Engineer finds himself able to wield the powers of Ruin, while the priests of plague unleash unholy tides of pestilence.;;;;;;;;;;;;x
ruin_lore.2a;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.2b;Cracks of Doom.;;;;;;;;;;;;x
ruin_lore.2c;Breath of Pestilence.;;;;;;;;;;;;x
ruin_lore.2d;Vermintide.;;;;;;;;;;;;x

ruin_lore.100;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.100_desc;Summoning the unstable warp energies, the Skaven Sorcerer launches forth his chaotic energies, striking and burning with a brilliant green lightning!;;;;;;;;;;;;x
ruin_lore.100a;Flee!;;;;;;;;;;;;x

ruin_lore.101;Warp Lightning.;;;;;;;;;;;;x
ruin_lore.101_desc;The crackling Green energy distorts and shatters, cracks and fizzles against all it touches, leaving but smoking husks in its way.;;;;;;;;;;;;x
ruin_lore.101a;Victory!;;;;;;;;;;;;x

ruin_lore.200;Cracks of Doom.;;;;;;;;;;;;x
ruin_lore.200_desc;Mighty rents open forth in the ground, promising doom to all who stand in its way, and the walls and buildings you man-things cower within, shall prove no defense!.;;;;;;;;;;;;x
ruin_lore.200a;MUAHAHAHA!;;;;;;;;;;;;x

ruin_lore.201;Cracks of Doom!!;;;;;;;;;;;;x
ruin_lore.201_desc;The gaping chasams reach forth to claim the living, as the walls and buildings of your defenses crumble to the ground!;;;;;;;;;;;;x
ruin_lore.201a;DOOM! DOOM! DOOM!;;;;;;;;;;;;x

ruin_lore.300;Breath of Pestilence.;;;;;;;;;;;;x
ruin_lore.300_desc;A ravaging plague billows forth from your mouth, its merest vapour means a certain death to all who inhale it, or suffer as much as tender touch.;;;;;;;;;;;;x
ruin_lore.300a;My Breath is Death!;;;;;;;;;;;;x

ruin_lore.301;Breath of Pestilence!!;;;;;;;;;;;;x
ruin_lore.301_desc;The Black Cloud of Pesitilence carries within it the dreaded pox, infecting, tormenting and corrupting. Such is the way of my power, such is the fate of my enemies.;;;;;;;;;;;;x
ruin_lore.301a;Life is gone with the air from my lungs!;;;;;;;;;;;;x

ruin_lore.400;Vermintide.;;;;;;;;;;;;x
ruin_lore.400_desc;From the very pits, a horde of mutated beasts march forth at your command, knowing not pain or weariness, they simply hunger for the flesh of the living.;;;;;;;;;;;;x
ruin_lore.400a;Onwards my minions!;;;;;;;;;;;;x

ruin_lore.401;Vermintide!;;;;;;;;;;;;x
ruin_lore.401_desc;Lumbering forth, your mighty servants crash through your opponents, bring naught but devestation to all that seek to hold back the tide!;;;;;;;;;;;;x
ruin_lore.401a;Charge!;;;;;;;;;;;;x

ruin_lore.450;The Dreaded 13th Spell.;;;;;;;;;;;;x
ruin_lore.450_desc;As you begin your incantion, you call forth to your mighty horned God, to the father of the untold pestilence, the lord of unconcealed malice, your own sacred forbiden father.;;;;;;;;;;;;x
ruin_lore.450a;For the Horned Rat!;;;;;;;;;;;;x

ruin_lore.451;My kind as innumerable as the stars!;;;;;;;;;;;;x
ruin_lore.451_desc;Your foe is stricken, horrified, paniced, as many in their number find themselves struck by the unholy majesty of the father of your race! Behold, the unspeakable power of the Grey Seer!;;;;;;;;;;;;x
ruin_lore.451a;My Power!;;;;;;;;;;;;x


z_nurgle_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Nurgle battle phase.;;;;;;;;;;;;x

nurgle_lore.1;The Winds of Magic!;;;;;;;;;;;;x
nurgle_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
nurgle_lore.1a;I call on the winds!;;;;;;;;;;;;x
nurgle_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
nurgle_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

nurgle_lore.2;Lore of Nurgle.;;;;;;;;;;;;x
nurgle_lore.2_desc;The Lore of Nurgle the unholy might of disease and pestilence from the loving Plague Father. A mage wielding these powers wields tremendous power, unmatched in the sheer suffering that can be inflicted. To call upon the Lore of Nurgle is to summon unequalled horror, the unstoppable tide of pestilence.;;;;;;;;;;;;x
nurgle_lore.2a;Bolt of Rot.;;;;;;;;;;;;x
nurgle_lore.2b;Loving Embrace of Grandfather Nurgle.;;;;;;;;;;;;x
nurgle_lore.2c;Nurgle Plague Bearers.;;;;;;;;;;;;x
nurgle_lore.2d;Maw of Disease.;;;;;;;;;;;;x

nurgle_lore.100;Bolt of Rot;;;;;;;;;;;;x
nurgle_lore.100_desc;The raw stuff of Nurgle's essence rolls forth from your fingertips, being flung as a tangible ball of disease, rotting what it touces.!;;;;;;;;;;;;x
nurgle_lore.100a;I consume all!;;;;;;;;;;;;x

nurgle_lore.101;Imbide Life.;;;;;;;;;;;;x
nurgle_lore.101_desc;Disease and decay drips from your fingers, the bolt of raw pestilence arcs through the sky, your enemy is struck and the very ground around you withers and dies as disease rushes forth!;;;;;;;;;;;;x
nurgle_lore.101a;Fear!;;;;;;;;;;;;x

nurgle_lore.200;Loving Embrace of Grandfather Nurgle.;;;;;;;;;;;;x
nurgle_lore.200_desc;The all loving embrace of the father of disease rushes forth, your forces are renewed and your courage returns.;;;;;;;;;;;;x
nurgle_lore.200a;Onwards, To Victory!;;;;;;;;;;;;x

nurgle_lore.201;Unholy Life!;;;;;;;;;;;;x
nurgle_lore.201_desc;Your forces are renewed in spirit as in body, and the unstoppable march of decay continues!;;;;;;;;;;;;x
nurgle_lore.201a;For the Grandfather!;;;;;;;;;;;;x

nurgle_lore.300;Plaguebearers;;;;;;;;;;;;x
nurgle_lore.300_desc;From the unholy pits, daemon servants march forth to war.;;;;;;;;;;;;x
nurgle_lore.300a;With these unfathomables, I shall be victorious!;;;;;;;;;;;;x

nurgle_lore.301;A Horde of the damned and shambling!;;;;;;;;;;;;x
nurgle_lore.301_desc;The forces of the daemonic shamble forth accross the lands, tearing, biting and gnawing, spreading a sickness that kills what it touches.!;;;;;;;;;;;;x
nurgle_lore.301a;Forwards!;;;;;;;;;;;;x

nurgle_lore.400;Maw of Disease.;;;;;;;;;;;;x
nurgle_lore.400_desc;An unholy maw of swirling miasma stews forth to pollute the lands of the living.;;;;;;;;;;;;x
nurgle_lore.400a;You shall not survive!;;;;;;;;;;;;x

nurgle_lore.401;Sickness may it take you!;;;;;;;;;;;;x
nurgle_lore.401_desc;The powers of decay, rot and consume, all the lands around now suffer the intolerable agonies of the sicknesses devised by the unholy intellect of the loving Grandfather!;;;;;;;;;;;;x
nurgle_lore.401a;DEATH!;;;;;;;;;;;;x



z_slaanesh_lore_magic_phase;Lore of Necromancy Magic Phase.;;;;;;;;;;;;x
z_slaanesh_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

slaanesh_lore.1;The Winds of Magic!;;;;;;;;;;;;x
slaanesh_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
slaanesh_lore.1a;I call on the winds!;;;;;;;;;;;;x
slaanesh_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
slaanesh_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

slaanesh_lore.2;Lore of Slaanesh.;;;;;;;;;;;;x
slaanesh_lore.2_desc;The Magic of Slaanesh, a lore of unholy choirs, with terrible twisting effects on the mindds of all who hear them. The magic of Slaanesh is the kind of magic that twists hope to fear, and fear into hoping, making the unholy legions of the Prince of Pleasure fear no death, and the righteous nobility of those arrayed in light and order cower and shatter in the face of the soul rending songs.;;;;;;;;;;;;x
slaanesh_lore.2a;Unholy Screaming.;;;;;;;;;;;;x
slaanesh_lore.2b;Wailing of Madness.;;;;;;;;;;;;x
slaanesh_lore.2c;Daemonettes of Slaanesh.;;;;;;;;;;;;x
slaanesh_lore.2d;Choir of the Hedonistic Damned.;;;;;;;;;;;;x


slaanesh_lore.101;Unholy Screaming.;;;;;;;;;;;;x
slaanesh_lore.101_desc;A catastophic wailing emits forth, shattering resolve, and breaking all sense of resolve. Some of your enmies troops die instantly as the foul sound itself melts their minds and consumes their souls, while even the most stalwart of your enemies shatter and cower at the sound.;;;;;;;;;;;;x
slaanesh_lore.101a;Fear!;;;;;;;;;;;;x

slaanesh_lore.201;Wailing of Madness!;;;;;;;;;;;;x
slaanesh_lore.201_desc;The choirs of the Slaaneshi Mage unleash a terrible wilting transformation upon those who stand before you. As the confusion spreads among your foes, even their leaders begin to gibber and shudder in the face of the pureness of Madness.!;;;;;;;;;;;;x
slaanesh_lore.201a;It is the Sane that are mad!;;;;;;;;;;;;x


slaanesh_lore.301;Daemonettes of Slaanesh!;;;;;;;;;;;;x
slaanesh_lore.301_desc;The unholy and unnatural brides of Slaanesh, rush forth to bring about his twisted and tormented pleasures, making the world anew in the image of his wanton lusts!;;;;;;;;;;;;x
slaanesh_lore.301a;Perhaps just a night in their arms?!;;;;;;;;;;;;x


slaanesh_lore.401;Choir of the Hedonistic Damned!;;;;;;;;;;;;x
slaanesh_lore.401_desc;The most visceral choruses of the music of the damned of Slaanesh is a haunting melody that echoes well beyond the fields of battle. As your choir of the damned sings, the morale of the entire enemies realm manages to plumet.;;;;;;;;;;;;x
slaanesh_lore.401a;DEATH!;;;;;;;;;;;;x

slaanesh_lore.500;Magic is Might!;;;;;;;;;;;;x
slaanesh_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
slaanesh_lore.500a;It is time to cast again!;;;;;;;;;;;;x
slaanesh_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

slaanesh_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
slaanesh_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
slaanesh_lore.501a;Curses!.;;;;;;;;;;;;x

slaanesh_lore.503;Magic is Might!;;;;;;;;;;;;x
slaanesh_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
slaanesh_lore.503a;It is time to cast again!;;;;;;;;;;;;x
slaanesh_lore.503b;I am done with spell casting.;;;;;;;;;;;;xz_tzeentch_lore_magic_phase;Lore of Necromancy Magic Phase.;;;;;;;;;;;;x
z_tzeentch_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of Necromancy battle phase.;;;;;;;;;;;;x

tzeentch_lore.1;The Winds of Magic!;;;;;;;;;;;;x
tzeentch_lore.1_desc;The swirling essence of Chaos itself, the very winds of magic itelf flows through you with the energy of that accursed void. Their swirling energies are potent and rich, and the air crackles with these arcane and unfathomable energies of pure corruption, testing, tasting, twisting all the mundane world. Now is the moment of choice, the moment in which you must choose what to do next, to risk your very soul, and devestate your foe, or let these hideously uncontrollable energies subside.;;;;;;;;;;;;x
tzeentch_lore.1a;I call on the winds!;;;;;;;;;;;;x
tzeentch_lore.1b;I shall not cast at this time.;;;;;;;;;;;;x
tzeentch_lore.1c;I lack the energies to cast at this time. ;;;;;;;;;;;;x

tzeentch_lore.2;Lore of Tzeentch.;;;;;;;;;;;;x
tzeentch_lore.2_desc;The Magic of Tzeentch, The Lord of Magic himself, is a mutating swirling all powerful nexus of unholy chaotic power. To call upon the might of the Changer of Ways is to distort the very essence of destiny, and to bring your enemies a possibility of absolute oblivion.;;;;;;;;;;;;x
tzeentch_lore.2a;Bolt of Change.;;;;;;;;;;;;x
tzeentch_lore.2;Flames of Mutation.;;;;;;;;;;;;x
tzeentch_lore.2c;Screamers of Tzeentch.;;;;;;;;;;;;x
tzeentch_lore.2d;The Twisting Paths of the Changer of Ways.;;;;;;;;;;;;x


tzeentch_lore.101;Bolt of Change.;;;;;;;;;;;;x
tzeentch_lore.101_desc;A twisting bolt of the raw warpstuff of chaos leaps forth from your fingertips, bring with it the mutagentic tendencies of your unholy patron, promising nothing but ruination for all who oppose the Lord of Fate.;;;;;;;;;;;;x
tzeentch_lore.101a;Fear!;;;;;;;;;;;;x

tzeentch_lore.201;Flames of Mutation!;;;;;;;;;;;;x
tzeentch_lore.201_desc;The burning flames of your patron promise many things, renewal and destruction, life and death, change and permancance, you cannot know what will come, only that something will!;;;;;;;;;;;;x
tzeentch_lore.201a;It is the Sane that are mad!;;;;;;;;;;;;x


tzeentch_lore.301;Screamers of Tzeentch!;;;;;;;;;;;;x
tzeentch_lore.301_desc;The minions of the Prince of Change rage forth to transform and distort the world to the twisted mockery that is born of the dreams of the lord of destiny!;;;;;;;;;;;;x
tzeentch_lore.301a;Perhaps just a night in their arms?!;;;;;;;;;;;;x


tzeentch_lore.401;The Twisting Paths of the Changer of Ways!;;;;;;;;;;;;x
tzeentch_lore.401_desc;The mightest of all magics, this spell brings forth the destiny of the world as willed by the Lord of Change himself... Conjuring forth destiny itself, you shall find either oblivion, salvation, or everything in between.;;;;;;;;;;;;x
tzeentch_lore.401a;DEATH!;;;;;;;;;;;;x

tzeentch_lore.500;Magic is Might!;;;;;;;;;;;;x
tzeentch_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
tzeentch_lore.500a;It is time to cast again!;;;;;;;;;;;;x
tzeentch_lore.500b;I am done with spell casting.;;;;;;;;;;;;x

tzeentch_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
tzeentch_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
tzeentch_lore.501a;Curses!.;;;;;;;;;;;;x

tzeentch_lore.503;Magic is Might!;;;;;;;;;;;;x
tzeentch_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
tzeentch_lore.503a;It is time to cast again!;;;;;;;;;;;;x
tzeentch_lore.503b;I am done with spell casting.;;;;;;;;;;;;x



dark_magic_lore.2;Dark Magic.;;;;;;;;;;;;x
dark_magic_lore.2_desc;Unlike other examples of the mystical arts, Dark Magic does not draw on one of the eight winds of magic, instead it draws from all eight winds. Unlike High Magic however, this flow of power is deliberately unstable, creating the single most powerful, yet hideously unstable of the magic arts. Use this almighty power to bludgeon all your enemies, let your powers flow without restriction or without subjugation and watch the rivers of blood begin to pool.;;;;;;;;;;;;x
dark_magic_lore.2a;Cast Doombolt.;;;;;;;;;;;;x
dark_magic_lore.2b;Cast Dark Fury.;;;;;;;;;;;;x
dark_magic_lore.2c;Cast Bladewind.;;;;;;;;;;;;x
dark_magic_lore.2d;Cast Amzipal's Black Horror.;;;;;;;;;;;;x
dark_magic_lore.2a_desc;Doombolt, a strong overwelming magic missile.;;;;;;;;;;;;x
dark_magic_lore.2b_desc;Dark Fury, fire a volley of slightly weaker Doombolts!.;;;;;;;;;;;;x
dark_magic_lore.2c_desc;Bladewind, unleash a flurry of strikes that will hit a random number of times.;;;;;;;;;;;;x
dark_magic_lore.2d_desc;Amzipal's Black Horror, an unholy moving vortex of doom that consumes your enemies.;;;;;;;;;;;;x

dark_magic_lore.101;Doombolt.;;;;;;;;;;;;x
dark_magic_lore.100_desc;Pulling, twisting, tangling, you pull the energies of Chaos itself together once more and let it pool around you!;;;;;;;;;;;;x
dark_magic_lore.100a;Doombolt.;;;;;;;;;;;;x
dark_magic_lore.101;Doombolt.;;;;;;;;;;;;x
dark_magic_lore.101_desc;The viscious tangling energies of unbrindled darkness surge forth, consuming and mutilating all that it touches.;;;;;;;;;;;;x
dark_magic_lore.101a;Victory!;;;;;;;;;;;;x

dark_magic_lore.200;Dark Fury.;;;;;;;;;;;;x
dark_magic_lore.200_desc;You pool the darkness around you, letting it begin to settle into descrete forms.;;;;;;;;;;;;x
dark_magic_lore.200a;Feel my Fury!;;;;;;;;;;;;x

dark_magic_lore.201;And may you know death!;;;;;;;;;;;;x
dark_magic_lore.201_desc;In rapid succession your powers flow from your fingertips, striking repeatedly!;;;;;;;;;;;;x
dark_magic_lore.201a;Death!;;;;;;;;;;;;x

dark_magic_lore.300;Bladewind.;;;;;;;;;;;;x
dark_magic_lore.300_desc;Conjuring forth the essence of darkness, your storm of unholy power fights with your will to be unleashed.;;;;;;;;;;;;x
dark_magic_lore.300a;A wind of blades!;;;;;;;;;;;;x

dark_magic_lore.301;SLICE AND DICE!;;;;;;;;;;;;x
dark_magic_lore.301_desc;The impressive power constrained in your unholy storm reaches forth, cutting an untold number of times!;;;;;;;;;;;;x
dark_magic_lore.301a;FLEE BEFORE MY MAJESTY!;;;;;;;;;;;;x

dark_magic_lore.400;Amzipal's Black Horror.;;;;;;;;;;;;x
dark_magic_lore.400_desc;You focus the darkness before you upon a single point, letting the untold mass of pure evil take form in the world.;;;;;;;;;;;;x
dark_magic_lore.400a;MUAHAHAHA!;;;;;;;;;;;;x

dark_magic_lore.401;AND ALL RETURNS TO THE ABYSS!;;;;;;;;;;;;x
dark_magic_lore.401_desc;The great and untold horror of your personal abyss reaches forth, striking and taking those who stand forth into nothing itself!;;;;;;;;;;;;x
dark_magic_lore.401a;I BANISH YEE INTO THE ABYSS!;;;;;;;;;;;;x





#Item System Crafting
z_itemsystem.1;Magic Item Options;;;;;;;;;;;;x
z_itemsystem.1_desc;Magic items are artifacts of intense power. These tools of unequaled power are tools that you often wish to share among your servants, or need to ritualy use to bring about their true purpose;;;;;;;;;;;;x
z_itemsystem.1d;Close Menu;;;;;;;;;;;;;x
z_itemsystem.1000;Gift Items;;;;;;;;;;;;x
z_itemsystem.1000_desc;There are many kinds of magic items, weapons, armour, artifacts and consumables, choose here which kind of item you wish to gift;;;;;;;;;;;;x
