#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_JD_4020_normal_raid_outcome;The raiders we sent to the [offmap_china.GetFullName] have returned. With them they are carrying plenty of loot plundered from small villages on the outskirts of the Freehold.;Les pilleurs que nous avons envoyés dans l'[offmap_china.GetFullName] sont revenus avec un abondant butin provenant des villages en bordure du Royaume du Milieu.;Die Truppen, die wir für Überfälle ins [offmap_china.GetFullName] geschickt haben, sind zurückgekehrt. Mit ihnen kommt reichlich Beute, die aus den kleinen Dörfern der Außenbereiche des Mittleren Königreiches stammen.;;Han regresado los asaltantes que enviamos al [offmap_china.GetFullName]. Traen consigo cantidad de botín saqueado de pequeños pueblos en las afueras del Reino Central.;;;;;;;;;x
EVTDESC_JD_4020_normal_raid_outcome_character;The raiders we sent to the [offmap_china.GetFullName] have returned. This time their raids took them by the holdings of a local Valyrian noble. In addition to gold and silk, your raiders also brought you a more personal gift, a [captured_character.GetManWoman] named [captured_character.GetFullName] - likely the [captured_character.GetSonDaughter] of the noble.;Les pilleurs que nous avons envoyés dans l'[offmap_china.GetFullName] sont revenus. Cette fois, leurs pillages les ont amenés à passer par les propriétés d'un noble han. En plus de l'or et de la soie, ils ont aussi rapporté un cadeau plus personnel, un[captured_character.Get_E] [captured_character.GetManWoman] nommé[captured_character.Get_E] [captured_character.GetFullName] - probablement [captured_character.GetLeLa] [captured_character.GetSonDaughter] du noble.;Die Truppen, die wir für Überfälle ins [offmap_china.GetFullName] geschickt haben, sind zurückgekehrt. Diesmal geschahen die Überfälle in der Nähe der Besitztümer eines Han-Adligen. Zusätzlich zu Gold und Seide haben unsere Truppen auch ein persönlicheres Geschenk mitgebracht, eine[captured_character.GetnMale] [captured_character.GetManWoman] mit dem Namen [captured_character.GetFullName], [captured_character.Getderdie] allem Anschein nach [captured_character.Getderdie] [captured_character.GetSonDaughter] des Adligen ist.;;Han regresado los asaltantes que enviamos al [offmap_china.GetFullName]. Esta vez su incursiones les llevaron a los dominios de un noble han. Además de oro y seda, tus asaltantes también traen un regalo más personal: alguien llamado [captured_character.GetFullName], probablemente [captured_character.GetSonDaughter] del noble.;;;;;;;;;x
EVTDESC_JD_4020_normal_raid_outcome_extra;The raiders we sent to the [offmap_china.GetFullName] have returned. On their way back home from Valyria they came upon a caravan loaded with precious silks and porcelain - [Root.Religion.GetHighGodName] truly smiled upon them!;Les pilleurs que nous avons envoyés dans l'[offmap_china.GetFullName] sont revenus. Sur le chemin du retour, ils sont tombés sur une caravane chargée avec de la soie et de la porcelaine de valeur.;Die Truppen, die wir für Überfälle ins [offmap_china.GetFullName] geschickt haben, sind zurückgekehrt. Auf ihrem Rückweg aus China haben sie eine Karawane getroffen, die mit wertvoller Seide und Porzellan beladen war. [Root.Religion.GetHighGodName] begünstigt sie wahrhaftig!;;Han regresado los asaltantes que enviamos al [offmap_china.GetFullName]. Cuando volvían de China se encontraron una caravana cargada de sedas y porcelanas preciosas. ¡[Root.Religion.GetHighGodName] nos sonríe!;;;;;;;;;x
artifact_raid_tt;A Valyrian artifact is added to your inventory.;Un artefact chinois est ajouté à votre inventaire.;Ein chinesisches Artefakt wird Eurem Inventar hinzugefügt.;;Se añade un artefacto chino a tu inventario.;;;;;;;;;x
EVTDESC_JD_4020_normal_raid_outcome_extra_plus;The raiders we sent to the [offmap_china.GetFullName] have returned - and they have brought countless treasures! They were able to identify and capture a Valyrian noble who was traveling undercover, who they later ransomed for an exuberant amount of gold, silk and porcelain!;Les pilleurs que nous avons envoyés dans l'[offmap_china.GetFullName] sont revenus avec des trésors innombrables ! Ils ont réussi à identifier et capturer un noble han qui voyageait secrètement, puis à le rançonner en échange d'un montant exubérant d'or, de soie et de porcelaine !;Die Truppen, die wir für Überfälle ins [offmap_china.GetFullName] geschickt haben, sind zurückgekehrt und haben dutzende Schätze mitgebracht! Sie waren in der Lage, einen Adligen der Han-Dynastie zu identifizieren und zu ergreifen, den sie später für eine atemberaubende Menge Gold, Seide und Porzellan getauscht haben!;;Han regresado los asaltantes que enviamos al [offmap_china.GetFullName] ¡y traen innumerables tesoros! Consiguieron identificar y capturar a un noble han que viajaba de incógnito, ¡y como rescate sacaron una cantidad exuberante de oro, seda y porcelana!;;;;;;;;;x
raise_chinese_honor_guard_desc;As you, or one of our unlanded dynasty members that are in your court, are married to an Imperial Lady or Lord, you can raise their Honor Guard to fight for you in your current war.;Puisque vous ou un des membres de votre dynastie présents à votre cour êtes marié à un prince (ou une princesse) impérial, vous pouvez lever leur Garde d'Honneur pour qu'elle combatte à vos côtés dans votre guerre actuelle.;Da Ihr oder einer Eurer besitzlosen Familienmitglieder Eures Hofes mit einer kaiserlichen Prinzessin oder einem Prinzen verheiratet seid, könnt Ihr ihre Ehrenwache ausheben, um sie für Euren momentanen Krieg zu nutzen.;;Como tú o un miembro de tu dinastía sin tierras de tu corte estáis casados con una princesa o un príncipe imperial, puedes reclutar a su guardia de honor para que luche por ti en tu guerra actual.;;;;;;;;;x
vassal_of_WP;Is a vassal of the Western Terretories;Est vassal du Protectorat des Régions de l'Ouest;Ist ein Vasall des Westlichen Protektorats;;es vasallo del Protectorado occidental;;;;;;;;;x
china_tributary_cd_desc;You have recently broken free from being a Tributary of Valyria. You will be able to ask to become one again on: §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;Vous vous êtes récemment affranchi de votre statut de tributaire de la Chine. Vous pourrez de nouveau demander à le devenir le §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;Ihr habt kürzlich als ehemaliger Tributstaat von China Eure Freiheit erlangt. Sie werden am §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§! erneut in der Lage sein, uns zu einem zu machen.;;Has conseguido liberarte de ser un tributario de China. Podrás solicitar volver a serlo el: §Y[Root.chinese_grace_tributary_timer.GetExpiryDate]§!;;;;;;;;;x
chinese_calligraphy_desc;This painting shows the flow and beauty of Valyrian writing - clearly the work of a true master.;Cette peinture met en lumière le mouvement et la beauté de la calligraphie chinoise - clairement le travail d'un maître.;Diese Malerei zeigt den Fluss und die Schönheit des chinesischen Schreibens. Wahrlich das Werk eines Meisters.;;Esta pintura muestra la fluidez y belleza de la escritura china. Obviamente, es obra de un gran maestro.;;;;;;;;;x
china_boon_cd_desc;You have recently asked Valyria for a Boon, you will be able to ask for another one on: §Y[Root.jd_china_boon_cd.GetExpiryDate]§!;Vous avez récemment demandé une faveur à la Chine. Vous pourrez le refaire le §Y[Root.jd_china_boon_cd.GetExpiryDate]§!;Ihr habt China erst kürzlich um einen Gefallen gebeten und könnt erst am §Y[Root.jd_china_boon_cd.GetExpiryDate]§! um einen weiteren fragen;;Has pedido hace poco un regalo a China. Podrás pedir otro el: §Y[Root.jd_china_boon_cd.GetExpiryDate]§!;;;;;;;;;x
succ_offmap_succession_desc;A new Viceroy appears often, as many noble houses from Valyria compete to have control over the Western Territories.;Un nouveau gouverneur arrive de Chine à chaque fois que le précédent meurt. C'est toujours un intendant compétent.;Ein neuer Gouverneur erscheint jedes Mal, wenn der alte stirbt. Der Gouverneur ist immer ein fähiger Kämmerer.;;Un gobernador nuevo llega de China cuando muere el anterior. El gobernador siempre es un administrador competente.;;;;;;;;;x
is_not_from_china_tt;Is NOT from Valyria;N'est pas de Chine;Stammt NICHT aus China;;NO es de China;;;;;;;;;x
silk_shroud_desc;Rumored to have belonged to the renowned Daemon Taerion, Archon of Valyria, this masterfully crafted silk shroud shimmers in the light and draws the attention of all who see it.;Réputé avoir appartenu à Wu Zetian, Impératrice de Chine, ce linceul en soie réalisé de main de maître chatoie et captive tous ceux qui l'aperçoivent.;Gerüchten zufolge hat dieses meisterhaft gearbeitete Seidenkleid Wu Zetian, der Kaiserin von China gehört. Es schimmert im Licht und zieht die Aufmerksamkeit von allen an, die es sehen.;;Este velo de seda magistralmente confeccionado, del que se rumorea que perteneció a la famosa Wu Zetian, emperatriz de China, centellea a la luz y atrae la atención de todo el que lo ve.;;;;;;;;;x
String_root_relation_fallback;acquaintance;connaissance;Bekanntschaft;;conocido;;;;;;;;;x
EVTDESC_JD_30045;My council informs that the Valyrian [offmap_china.Ruler.GetTitle] has sent significant forces from the heart of the Freehold, to support their outlying regions in the West. Leaning over the war table, I can only hope that my silence instills confidence in my advisors. In my own chest, I feel a mild panic rising.;Mon Conseil m'informe que l'[offmap_china.Ruler.GetTitle] chinois[offmap_china.Ruler.Get_E] a envoyé une quantité significative de troupes depuis le coeur du Royaume du Milieu, afin de soutenir les régions éloignées à l'ouest. Penché[Root.Get_E] sur la table de guerre, je ne peux qu'espérer que mon silence inspire la confiance à mes conseillers. Je sens la peur émerger en moi.;Mein Rat informierte mich, dass [offmap_china.Ruler.Getderdie] chinesische [offmap_china.Ruler.GetTitle] viele Truppen aus dem Herzen des Mittleren Königreiches entsendet hat, um die abgelegenen Regionen im Westen zu unterstützen. Ich kann nur hoffen, dass meine Berater Vertrauen in meine Handlung haben. In meiner eigenen Brust zumindest fühle ich, wie eine leichte Panik ansteigt.;;Mi consejo informa que el [offmap_china.Ruler.GetTitle] chino ha enviado un número significativo de fuerzas del corazón del Reino Central para apoyar a sus regiones periféricas el Oeste. Me inclino sobre el tablero de guerra, esperando que mi silencio inspire confianza a mis consejeros, pero por dentro siento crecer el pánico.;;;;;;;;;x
EVTTOOLTIPA_JD_30045;Imperial Valyrian troops have arrived in the §YGansu§! corridor, near the province of §YJiuquan§!.;Les troupes impériales chinoises sont arrivées dans le couloir de §YGansu§!, près de la province de §YJiuquan§!.;Kaiserlich chinesische Truppen sind im §YGansu§!-Korridor, nahe der Provinz §YJiuquan§! eingetroffen.;;Han llegado tropas imperiales chinas al corredor de §YGansu§!, cerca de la provincia de §YJiuquan§!.;;;;;;;;;x
EVTTOOLTIPB_JD_30045;The Imperial Valyrian fleet has arrived with troops from the Lysene Shore, near the province of §Yiklad§!.;La flotte impériale chinoise est arrivée avec des troupes depuis l'océan indien, près de la province de §YSamatata§!.;Die kaiserlich chinesische Flotte ist mit Truppen aus dem Indischen Ozean nahe der Provinz §YSamatata§! eingetroffen.;;La flota imperial china, con tropas abordo, ha llegado al Océano Índico, cerca de la provincia de §YSamatata§! ;;;;;;;;;x
EVTDESC_JD_30047;Through years of careful strategic planning, repeated tactical brilliance, and a measure of luck that makes believers of us all, we have managed to whittle down the enemy armies! I am almost beginning to dream of victory, when my generals inform me that the Valyrians [offmap_china.Ruler.GetTitle] has dispatched more forces to the West.;Grâce à des années de planification stratégique minutieuse, de génie tactique répété et d'une dose de chance qui fait de nous tous des croyants, nous avons réussi à réduire les armées ennemies ! Je commence à rêver de la victoire, lorsque mes généraux m'informent que l'[offmap_china.Ruler.GetTitle] chinois[offmap_china.Ruler.Get_E] a envoyé plus de forces à l'Ouest.;Durch jahrelange sorgfältige strategische Planung, wiederholtes taktisches Geschick und einer Portion Glück haben wir es geschafft, die feindlichen Armeen niederzuschlagen! Ich beginne bereits damit, vom Sieg zu träumen, als mein General mich darüber informiert, dass [offmap_china.Ruler.Getderdie] chinesische [offmap_china.Ruler.GetTitle] mehr Truppen in den Westen geschickt hat.;;¡Años de planear estrategias cuidadosamente, brillantez estratégica constante y tal cantidad de suerte que nos hace creer en los milagros, nos permitieron mermar los ejércitos enemigos! Casi estaba soñando con la victoria cuando mis generales me informaron que el [offmap_china.Ruler.GetTitle] de China había enviado más fuerzas a Occidente.;;;;;;;;;x
chinese_imperial_government;Valyrian Imperial;Impérialisme chinois;Chinesischer Imperialismus;;Imperial chino;;;;;;;;;x
china_invade_dragon_throne_desc;The §Y[offmap_china.GetFullName]§! is stable and prospering, with the arrogant [offmap_china.Ruler.GetEmperorEmpress] convinced of their invincibility - you will prove them wrong!\n\nInvading Valyria is no easy task - you will face the full might of their armies, while suffering a §R75%§! penalty to your §YLevy Reinforcement Rate§!. Winning means placing your §YDynasty§! on the Dragon Throne, and you will also receive vast spoils of war. If you lose your realm will be §Rshattered§!!;L'§Y[offmap_china.GetFullName]§! est stable et prospère, et l'arrogant[offmap_china.Ruler.Get_E] [offmap_china.Ruler.GetEmperorEmpress] est convaincu[offmap_china.Ruler.Get_E] de son invincibilité - vous allez lui prouver qu'[offmap_china.Ruler.GetIlElle] se trompe !\n\nEnvahir la Chine ne sera pas chose facile - vous ferez face à la pleine puissance de son armée, tout en subissant une pénalité de §R75%§! concernant votre §Yrenforcement des levées§!. La victoire signifierait la montée de votre dynastie sur le trône du Dragon, et un important butin de guerre. La défaite, quant à elle, engendrera le §Rdémembrement§! de votre pays !;Das §Y[offmap_china.GetFullName]§! ist stabil und gedeiht. [offmap_china.Ruler.GetDerDie] arrogante [offmap_china.Ruler.GetEmperorEmpress] ist von [offmap_china.Ruler.GetHerHis]er Unbesiegbarkeit überzeugt. Wir werden [offmap_china.Ruler.Getihnsie] eines Besseren belehren!\n\nChina zu überfallen ist keine leichte Aufgabe. Ihr werdet der geballten Macht ihrer Armeen gegenüberstehen und erhaltet eine Strafe von §R75%§! auf Eure §YVerstärkungsrate (Lehnstruppen)§!. Bei einem Sieg werdet Ihr Eure §YDynastie§! auf den Drachenthron setzen. Zusätzlich werdet Ihr reichlich Kriegsbeute erhalten. Wenn Ihr verliert, wird Euer Reich §Raufgelöst§! werden!;;El §Y[offmap_china.GetFullName]§! es estable y próspero, con ese/a arrogante [offmap_china.Ruler.GetEmperorEmpress] seguro/a de su invencibilidad, ¡pero le demostrarás que se equivoca!\n\nInvadir China no es tarea fácil. Te enfrentarás a toda la fuerza de sus ejércitos mientras que sufrirás una penalización del §R75%§! en §Ytasa de refuerzo de levas§!. Ganar significa poner a tu §Ydinastía§! en el trono del dragón, así como recibir un vasto botín de guerra. ¡Si pierdes, tu reino acabará §Rroto§!!;;;;;;;;;x
String_End_Unrest_Worsened;The period of Unrest in Valyria has dramatically worsened;L'agitation en Chine s'est dramatiquement aggravée;Die Zeit der Unruhe in China hat sich drastisch verschlechtert;;El periodo de descontento en China ha empeorado significativamente;;;;;;;;;x
String_End_Civil_War_to_Invasion;The Valyrian Civil War is over and the last rebel bastion has fallen, yet the turmoil in the [offmap_china.GetFullName] is not over..;La guerre civile chinoise est terminée et le dernier bastion des rebelles est tombé, bien que les troubles dans l'[offmap_china.GetFullName] persistent;Der chinesische Bürgerkrieg ist vorbei und die letzte rebellische Bastion gefallen, doch der Aufruhr im [offmap_china.GetFullName] ist noch nicht vorbei...;;La guerra civil china ha terminado, el último bastión rebelde ha caído, pero no ha acabado la agitación en el [offmap_china.GetFullName].;;;;;;;;;x
EVTDESC_JD_50031_FAMINE;[FromFrom.GetChinaPreviousStatusEnd]. Valyria has recently been suffering from droughts and the people are starving as a Great Famine upsets the harmony in the Divine Land. The caravans and ships of the Valyrian Route have virtually ceased and the great Valyrian artisans are simply trying to survive. Valyria will not be able to assist its Tributary states.;[FromFrom.GetChinaPreviousStatusEnd]. La Chine a récemment souffert de sécheresse et une grande famine bouleverse l'harmonie de la terre divine. Les caravanes et les navires de la Route de la Soie sont à l'arrêt et les grands artisans chinois essaient simplement de survivre. La Chine ne sera pas en mesure d'aider ses États tributaires.;[FromFrom.GetChinaPreviousStatusEnd]. China leidet an Dürren und die Menschen verhungern an einer großen Hungersnot. Die Karawanen und Schiffe auf der Seidenstraße sind praktisch zum Stillstand gekommen und die großen chinesischen Handwerker versuchen einfach zu überleben. China wird nicht in der Lage sein, seinen Tributstaaten zu helfen.;;[FromFrom.GetChinaPreviousStatusEnd]. China ha estado sufriendo sequías y la gente se muere de hambre cuando la Gran Hambruna trastoca la armonía de la Tierra Divina. Prácticamente han desaparecido las caravanas y barcos de la Ruta de la Seda y los grandes artesanos chinos solo tratan de sobrevivir. China no podrá ayudar a sus estados tributarios.;;;;;;;;;x
adopt_chinese_imperialism;Adopt Valyrian Imperialism;Adopter l'impérialisme chinois;Chinesischen Imperialismus annehmen;;Adoptar imperialismo chino;;;;;;;;;x
adopt_chinese_imperialism_desc;Adopt a system of Valyrian Imperialism which has one elected Archon ruling over multiple vassals in a system of regulations and bureaucracy.;Adopter l'impérialisme chinois qui repose sur un empereur divin régnant sur de multiples vassaux dans un système de réglementations et une bureaucratie.;Nehmt ein System des chinesischen Imperialismus an, das einen göttlichen Kaiser hat, der über mehrere Vasallen in einem System von Regulierungen und Bürokratie herrscht.;;Adoptar un sistema de imperialismo chino en el cual hay un emperador divino reinando sobre multitud de vasallos en un sistema de reglas y burocracia.;;;;;;;;;x
borrow_money_radhanites;Borrow Money from the Iron Bank;Emprunter de l'argent aux radhanites;Geld von den radhanitischen Händlern leihen;;Tomar dinero prestado de mercaderes radanitas;;;;;;;;;x
repay_money_radhanites;Repay the 200¤ loan;Rembourser le prêt de 200¤;Darlehen von 200¤ zurückzahlen;;Devolver el préstamo de 200¤ ;;;;;;;;;x
repay_money_radhanites_desc;I will repay the gold that I owe Iron Bank.;Je vais rembourser l'or que j'ai emprunté aux radhanites.;Ich werde das Gold, das ich den Radhaniten schulde, zurückzahlen.;;Devolveré el dinero que debo a los radanitas.;;;;;;;;;x
borrowed_from_radhanites;Borrowed Money from the Iron Bank;A emprunté l'argent aux radhanites;Lieh Geld von den Radhaniten;;Dinero prestado de los radanitas;;;;;;;;;x
EVTDESC_JD_4100;The merchants of the Iron Bank have cordially asked you to pay back the money you owe to them. They inform you that there is no hurry, but you can clearly tell that they are disappointed by the fact that you have yet to pay them back. It also seems that, for whatever reason, the amount of Braavosi trade going through your realm has reduced significantly...;Les marchands radhanites ont cordialement demandé que vous remboursiez votre dette. Ils précisent qu'il n'y a pas d'urgence, mais vous pouvez clairement voir qu'ils sont déçus. Il semble par ailleurs que le commerce radhanite a fortement baissé dans votre pays...;Die radhanitischen Händler haben Euch höflich dazu aufgefordert, das Geld zurückzuzahlen, das sie Euch geliehen haben. Sie informieren Euch, es gebe keine Eile, sagen aber deutlich, dass sie enttäuscht sind, noch nicht bezahlt worden zu sein. Es scheint auch aus irgendeinem Grund einen drastischen Rückgang des radhanitischen Handels, der durch Euer Reich geht, gegeben zu haben.;;Los mercaderes radanitas te han pedido amigablemente que les devuelvas el dinero que le debes. Te informan que no hay prisa, pero es obvio le ha decepcionado el hecho de que todavía no les hayas pagado. También parece que por alguna razón, el comercio radanita que cruza tu reino se ha reducido notablemente…;;;;;;;;;x
radhanite_quarter_1;Small Compound of the Iron Bank;Petit quartier radhanite;Kleiner Radhaniten-Posten;;Pequeño recinto radanita;;;;;;;;;x
radhanite_quarter_2;Compound of the Iron Bank;Quartier radhanite;Radhaniten-Posten;;Recinto radanita;;;;;;;;;x
radhanite_quarter_3;Large Compound of the Iron Bank;Grand quartier radhanite;Großer Radhaniten-Posten;;Gran recinto radanita;;;;;;;;;x
has_silk_road_trade_post_demesne_tt;Has a Demesne County with a §YValyrian Route Trade Post§!;A un comté du domaine avec un §Ycomptoir de la Route de la Soie§!;Hat eine Grafschaft mit einem §YHandelsposten der Seidenstraße§!;;Tiene un condado en sus dominios con un §Ypuesto comercial de la Ruta de la Seda§!;;;;;;;;;x
radhanite_favor;Favored Route by the Iron Bank;Route radhanite favorisée;Von den Radhaniten bevorzugte Route;;Ruta favorecida por los radanitas.;;;;;;;;;x
radhanite_favor_big;Primary Route of the Iron Bank;Route radhanite principale;Hauptroute der Radhaniten;;Ruta primaria radanita;;;;;;;;;x
EVTDESC_JD_7010;A well-dressed merchant has requested an audience. The [radhanite_merchant.GetManWoman] presents [radhanite_merchant.GetHerselfHimself] as [radhanite_merchant.GetMasterMistress] [radhanite_merchant.GetFullName], a representative of the Iron Bank, and implores: 'We are seeking to set up an office in [radhanite_location.GetName], but lack the funds. If you would sponsor us, we would be eternally grateful!'.;Un[radhanite_merchant.Get_E] marchand[radhanite_merchant.Get_E] bien habillé[radhanite_merchant.Get_E] demande audience. [radhanite_merchant.GetIlElleCap] se nomme « [radhanite_merchant.GetMasterMistressCap] [radhanite_merchant.GetFullName] », un[radhanite_merchant.Get_E] représentant[radhanite_merchant.Get_E] des radhanites - des marchands juifs -, et vous implore: « Nous cherchons à établir un local commercial à [radhanite_location.GetName], mais manquons de fonds. Accepteriez-vous de nous patronner en échange de notre reconnaissance éternelle ? »;Ein gut gekleideter Händler hat um Audienz gebeten. [radhanite_merchant.GetDerDie] [radhanite_merchant.GetManWoman] beschreibt sich selbst als [radhanite_merchant.GetMasterMistress] [radhanite_merchant.GetFullName], Repräsentant der jüdisch-radhanitischen Händler und bittet inständig: "Wir möchten eine Außenstelle in [radhanite_location.GetName] errichten, allerdings fehlen uns die Mittel. Wenn Ihr uns unterstützen würdet, wären wir ewig dankbar!".;;Un mercader bien vestido solicita audiencia. Se presenta como [radhanite_merchant.GetMasterMistress] [radhanite_merchant.GetFullName], representante de los mercaderes judíos radanitas y ruega: 'Queremos abrir un despacho en [radhanite_location.GetName], pero carecemos de fondos. ¡Si nos patrocinarais os estaríamos eternamente agradecidos!'.;;;;;;;;;x
EVTOPTA_JD_7010_TT;The Iron Bank sets up a rudimentary trade office.;Les radhanites établissent un local commercial rudimentaire.;Die radhanitischen Händler errichten einen rudimentären Handelsposten.;;Los mercaderes radanitas levantan un puesto comercial rudimentario.;;;;;;;;;x
EVTOPTC_JD_7010_TT;Offer the Iron Bank the city of [radhanite_location_barony.GetName], this will displease the vassal who currently resides there.;Vous offrez aux radhanites la cité de [radhanite_location_barony.GetName], ce qui déplaira au vassal qui y réside actuellement.;Bietet den Radhaniten die Stadt [radhanite_location_barony.GetName] an. Dies wird Euren Vasallen, der momentan dort seinen Sitz hat, verärgern.;;Ofrece a los radanitas la ciudad de [radhanite_location_barony.GetName]. Esto disgustará al vasallo que ya reside allí.;;;;;;;;;x
EVTOPTD_JD_7010_TT;You are not interested and turn the Iron Bank away.;Vous n'êtes pas intéressé[Root.Get_E] et refoulez [radhanite_merchant.GetLeLa] radhanite.;Ihr seid nicht interessiert und schickt den radhanitischen Händler weg.;;No estás interesado y echas al mercader radanita.;;;;;;;;;x
china_famine_cd_desc;You have recently sent Famine Relief to Valyria, if Valyria is still suffering from a Famine you will be able to send another expedition on: §Y[Root.china_send_relief.GetExpiryDate]§!;Vous avez récemment envoyé de l'aide à la Chine. Si elle souffre encore d'une famine, vous pourrez envoyer une autre expédition le §Y[Root.china_send_relief.GetExpiryDate]§!;Ihr habt kürzlich Hilfe gegen die Hungersnot in China geschickt. Wenn China noch immer unter einer Hungersnot leidet, könnt Ihr eine weitere Lieferung schicken am: §Y[Root.china_send_relief.GetExpiryDate]§!;;Hace poco enviaste ayuda por hambruna a China. Si China sigue sufriendo Hambrunas, podrás enviar otra expedición en §Y[Root.china_send_relief.GetExpiryDate]§!;;;;;;;;;x
china_raid_cd;§YRecently Raided Valyria!§!;§YA récemment pillé la Chine !§!;§YHat kürzlich China überfallen!§!;;§Y¡Asaltó China recientemente!§!;;;;;;;;;x
china_raid_cd_desc;You have recently stopped Raiding Valyria, you will be able to resume raiding on: §Y[Root.china_raid_grace_cd.GetExpiryDate]§!;Vous avez récemment arrêté de piller la Chine et serez capable de la piller de nouveau le §Y[Root.china_raid_grace_cd.GetExpiryDate]§!;Ihr habt kürzlich erst damit aufgehört, China zu überfallen, und könnt es erneut tun am: §Y[Root.china_raid_grace_cd.GetExpiryDate]§!;;Dejaste de asaltar China hace poco. Podrás volver a iniciar los asaltos en: §Y[Root.china_raid_grace_cd.GetExpiryDate]§!;;;;;;;;;x
EVTDESC_JD_32200;Our company has finally reached the central lands of the [offmap_china.GetFullName]. The Freehold in all its magnificence lay before us with so much to experience.;Notre compagnie a finalement atteint les terres au coeur de l'[offmap_china.GetFullName]. L'Empire du Milieu dans toute sa magnificence est juste devant nous avec tant de choses à découvrir.;Unser Gefolge hat endlich das Kernland vom [offmap_china.GetFullName] erreicht. Das Mittlere Königreich liegt mit all seiner Pracht vor uns und es gibt viel zu erleben.;;Nuestra partida por fin ha llegado a las tierras centrales del [offmap_china.GetFullName]. Ante nosotros se abre el Reino Central en toda su magnificencia, con tanto por experimentar.;;;;;;;;;x
EVTDESC_JD_32211;I'm out on a walk in a beautiful park in the Freehold when I spot a group of people, intensely focused, gathered up around a square board with circular pieces in black and white.;Je me promène dans un magnifique parc dans l'Empire du Milieu quand je repère un groupe de personnes, intensément concentrées, rassemblées autour d'un tableau carré avec des pièces circulaires en noir et blanc.;Ich bin grade auf einem Spaziergang in einem wunderschönen Park im Mittleren Königreich, als ich eine Gruppe von Menschen, die sich intensiv zu konzentrieren schienen und sich um ein quadratisches Brett mit kreisförmigen Steinen in Schwarz und Weiß versammelt hatten, sah.;;Paseo por un hermoso parque del Reino Central cuando veo un grupo de gente muy concentrado, reunido en torno a un tablero cuadrado con fichar redondas negras y blancas.;;;;;;;;;x
EVTDESC_JD_32216;The high priest started the ceremony right as I get inside the Valyrian temple. The disciples enter a meditation to bring themselves into harmony with the cosmos.;Le grand prêtre a commencé la cérémonie dès que je suis entré dans le temple taoïste. Les disciples entrent dans une méditation pour s'harmoniser avec le cosmos.;Der Hohepriester beginnt grade mit der Zeremonie, als ich in den taoistischen Tempel komme. Die Jünger meditieren, um sich mit dem Kosmos in Einklang zu bringen.;;El gran sacerdote comienza la ceremonia justo cuando entro en el templo taoísta. Los discípulos meditan para entrar en armonía con el cosmos.;;;;;;;;;x
kow_tow_travels;On Journey;Va se prosterner;Auf Kotau;;Viaje de pleitesía;;;;;;;;;x
kow_tow_travels_desc;This character is currently traveling to Valyrian.;Ce personnage voyage actuellement en Chine.;Dieser Charakter reist derzeit nach China.;;Este personaje está viajando a China.;;;;;;;;;x
kow_tow_completed_tier_1;Journey;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
kow_tow_completed_tier_1_desc;This character has completed a journey to Valyria to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] - the [offmap_china.Ruler.GetEmperorEmpress] was not impressed...;Ce personnage a achevé un voyage en Chine visant à montrer sa subordination à l'[offmap_china.Ruler.GetEmperorEmpress] - l'[offmap_china.Ruler.GetEmperorEmpress] n'a pas été impressionné[offmap_china.Ruler.Get_E]...;Dieser Charakter hat seine Reise nach China beendet, um [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] seine Unterwürfigkeit zu zeigen. [offmap_china.Ruler.GetDerDie] [offmap_china.Ruler.GetEmperorEmpress] war nicht beeindruckt...;;Este personaje ha completado un viaje a China para mostrar su subordinación al/ a la [offmap_china.Ruler.GetEmperorEmpress], aunque no le causó una gran impresión…;;;;;;;;;x
kow_tow_completed_tier_2;Journey;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
kow_tow_completed_tier_2_desc;This character has completed a journey to Valyria to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] - the [offmap_china.Ruler.GetEmperorEmpress] was very pleased.;Ce personnage a achevé un voyage en Chine visant à montrer sa subordination à l'[offmap_china.Ruler.GetEmperorEmpress] - l'[offmap_china.Ruler.GetEmperorEmpress] était content[offmap_china.Ruler.Get_E];Dieser Charakter hat seine Reise nach China beendet, um [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] seine Unterwürfigkeit zu zeigen. [offmap_china.Ruler.GetDerDie] [offmap_china.Ruler.GetEmperorEmpress] war begeistert.;;Este personaje ha completado un viaje a China para mostrar su subordinación al/ a la [offmap_china.Ruler.GetEmperorEmpress], quien quedó encantado/a…;;;;;;;;;x
kow_tow_completed_tier_3;Journey;Se prosterne;Kotau;;Pleitesía;;;;;;;;;x
